,author,published_at,updated_at,like_count,text,sentimiento
1601,@compound256,2023-08-29T18:54:24Z,2023-08-29T18:54:24Z,0,Idiot cult members who believe in a televangelist. We love you Santa Claus,0.2263
1602,@loretafarias5940,2023-08-29T16:33:30Z,2023-08-29T16:33:30Z,6,The Best President,0.6369
1603,@loretafarias5940,2023-08-29T16:32:46Z,2023-08-29T16:32:46Z,1,God bless you. Comimg soon,0.5994
1604,@DusingizimanaVincent-jv6ok,2023-08-29T15:18:40Z,2023-08-29T15:18:40Z,29,The man is still standing strong,0.5106
1605,@edwardcunha1629,2023-08-29T12:50:31Z,2023-08-29T12:50:31Z,38,Lock that traitor up,0.0
1606,@donnasparks401,2023-08-29T11:50:26Z,2023-08-29T11:50:26Z,0,Jail time,0.0
1607,@donnasparks401,2023-08-29T11:49:41Z,2023-08-29T11:49:41Z,0,😂😂😂😂,0.0
1608,@mariadejesusr,2023-08-29T10:56:32Z,2023-08-29T10:56:32Z,0,"Walk with your head up high, you did nothing more than expected exposing the corrupt democrats.",-0.3321
1609,@danielminutilli5372,2023-08-29T09:58:03Z,2023-08-29T09:58:03Z,0,Gross,-0.4767
1610,@jorgeluismartinezartiles1559,2023-08-29T09:00:30Z,2023-08-29T09:00:30Z,0,Heroe y patriota. V. I. V. A. T. R. U. M. P,0.0
1611,@jorgehalvorsen2254,2023-08-29T08:01:15Z,2023-08-29T08:01:15Z,0,A Beautiful display of deranged looser&#39;s<br>acting a fool for a fool non politician.<br>It&#39;s not about the money that he&#39;s taking<br>from them.But the tax payers money that I work hard for. 😢,-0.3182
1612,@ohgawd,2023-08-29T06:21:35Z,2023-08-29T06:21:35Z,1,&quot;LOCK HIM UP! LOCK HIM UP! &quot; BWAHAHA 😂😂😂😂😂 AIN&#39;T KARMA A BE-OTCH?? 😅😅😅😅,0.4726
1613,@rayazevedo5921,2023-08-29T04:06:13Z,2023-08-29T04:06:13Z,0,Yeah thanks for making this country a fuckking mess!! Go to jail wherr you belong!! Now!!!,0.5815
1614,@jujube5391,2023-08-29T03:56:18Z,2023-08-29T03:56:18Z,0,When they see biden it f-u an boos trump is getting fucked over but he is strong an will become our next president,0.4118
1615,@cherylanderson6795,2023-08-29T03:53:00Z,2023-08-29T03:52:59Z,0,Why is Eric sticking his breast out like that 😂😂😂 damn him and his daddy got some ugly ass walks. Daddy leaning forward like he about to tip or start running and Eric&#39;s trying to walk like a dollar store super hero...his chest stuck out and needs a bra...,-0.0258
1616,@catchacase593,2023-08-29T03:50:51Z,2023-08-29T03:50:51Z,0,Quick he&#39;s in the open do a air strike,-0.128
1617,@sandydayoc9421,2023-08-29T03:26:09Z,2023-08-29T03:26:09Z,2,America is a great country and we need you President Donald Trump Trump for president❤,0.6249
1618,@mgusa9372,2023-08-29T01:56:05Z,2023-08-29T01:56:04Z,0,GO TRUMP<br>GO ERIC,0.0
1619,@pastoregoalain8063,2023-08-29T00:27:32Z,2023-08-29T00:27:32Z,0,Trump Trump is the next president of USA,0.0
1620,@christopherbarahona8983,2023-08-28T23:19:43Z,2023-08-28T23:19:43Z,0,He doesn’t love you back that’s for sure,0.7579
1621,@jamesharding8639,2023-08-28T22:35:09Z,2023-08-28T22:35:09Z,0,Kazoo Michigan supports you!!!,0.5229
1622,@esthelagrijalva6637,2023-08-28T22:31:45Z,2023-08-28T22:31:45Z,4,Best president EVER,0.6369
1623,@jerrysimmons3954,2023-08-28T20:14:45Z,2023-08-28T20:14:44Z,1,Like we in a dream and The United States of America is going down because of the Evil democrats kill President Trump  it sad to see,-0.7845
1624,@minervasoledad2673,2023-08-28T19:53:55Z,2023-08-28T19:55:06Z,0,"Dios le bendiga, este país le necesita con urgencia oremos para que nuestro Señor Jesucristo le ponga en la presidencia lo antes posible.",0.0
1625,@EdA-qh7qr,2023-08-28T17:08:55Z,2023-08-28T17:08:55Z,5,The more you indict the more we unite,0.0
1626,@MAGATRUMPNOV2024,2023-08-28T16:55:32Z,2023-08-28T16:55:32Z,79,He&#39;s truly the best! Definitely has my vote next year!,0.8856
1627,@miricaiuliana,2023-08-28T10:23:27Z,2023-08-28T10:23:27Z,1,💙💛❤️CU drag și recunoștință din România!,-0.2942
1628,@Billy65438,2023-08-28T07:32:57Z,2023-08-28T07:32:56Z,1,Does he know about Hawaii.  Please watch the videos it&#39;s horrifying.,-0.34
1629,@user-nf9dt4ek2k,2023-08-28T07:24:01Z,2023-08-28T07:24:01Z,0,love you poppa Trump,0.6369
1630,@carriendickerson3247,2023-08-28T00:40:54Z,2023-08-28T00:40:54Z,0,Are you crazy... i hope they give him 100 years.. jack ass,-0.1531
1631,@yolandamontes5546,2023-08-27T23:45:50Z,2023-08-27T23:45:49Z,0,Donald Trump 2024 🇺🇸🇺🇸🇺🇸🇺🇸,0.0
1632,@willmill409,2023-08-27T20:19:38Z,2023-08-27T20:19:38Z,1,Thank god for americas savior donald trump. He is our only hope,0.7579
1633,@andaya2845,2023-08-27T19:06:47Z,2023-08-27T19:06:47Z,0,LOCK TRUMP UP NOW,0.0
1634,@tainielmonegro9745,2023-08-27T18:16:16Z,2023-08-27T18:16:16Z,0,AQUI EN PENSILVANIA LOS HISPANOS QUEREMOS A TRUMP,0.0
1635,@tainielmonegro9745,2023-08-27T18:15:53Z,2023-08-27T18:15:53Z,1,El MEJOR PRESIDENTE DEL MUNDO,0.0
1636,@tainielmonegro9745,2023-08-27T18:15:42Z,2023-08-27T18:15:42Z,0,TRUMP VEN PRONTO,0.0
1637,@albertperez7930,2023-08-27T18:13:50Z,2023-08-27T18:13:50Z,0,Love of Trump = Hate of Others.  That&#39;s the policy he encourages. Just be real and say it already!,0.5707
1638,@samgitongu,2023-08-27T17:36:03Z,2023-08-27T17:36:03Z,0,I don’t care..am still voting for Trump in 2024. MAGA!,0.0
1639,@user-we9gl2tk8z,2023-08-27T14:09:52Z,2023-08-27T14:09:52Z,0,Loser,-0.5267
1640,@reynajagassar8290,2023-08-27T13:44:37Z,2023-08-27T13:44:37Z,0,Gangsta,0.0
1641,@EmrahKocak-ww4qs,2023-08-27T12:04:33Z,2023-08-27T12:04:33Z,0,İran arabistanla arbeiten imkanı olmadı.<br>Sadık cinler batıdaydı.<br>Operasyonun<br>Usa da olması bizce yerinde bi karar.<br>Meaih olmasada<br>Tarih islamiyeti bunaltıyor taşıyamıyorlar yükü.<br><br>Hr trump aydın biri.<br>Ales gte usa.<br>Şampiuon takım<br>Bozulmaz.<br>🇮🇱💜,0.0
1642,@LiverAndOnions69,2023-08-27T07:45:54Z,2023-08-27T07:45:54Z,0,I just might get shot at the capital if it keeps going this way,0.0
1643,@zagorminardi778,2023-08-27T07:28:04Z,2023-08-27T07:28:04Z,0,Un vero Presidente!.,0.0
1644,@twwtjohns,2023-08-27T07:17:43Z,2023-08-27T07:17:43Z,1,"Here&#39;s something, Eric Trump is 6&#39;4&quot; tall his father claims he&#39;s 6&#39;3&quot; and I&#39;m an Elf and I work for Santa.",0.0
1645,@RB-nc5nn,2023-08-27T04:18:24Z,2023-08-27T04:18:23Z,0,He hates us autoworkers but driving our cars 👎trump no president,-0.5789
1646,@bentai4334,2023-08-27T03:11:31Z,2023-08-27T03:11:31Z,0,💩💩💩🤡💩🤡,0.0
1647,@rickcampbell3735,2023-08-27T02:58:49Z,2023-08-27T02:58:48Z,0,All 14 people seem to be jacked  up...,0.0
1648,@dotram3826,2023-08-27T01:15:25Z,2023-08-27T01:15:25Z,0,We love ❤❤❤ Trump 🇺🇸🇺🇸🇺🇸,0.6369
1649,@johng290,2023-08-26T23:15:52Z,2023-08-26T23:17:13Z,0,"As a democrat, Trump was a criminal president. Biden is the best ever. He’s leading us to a new way of governance. A global government and will soon make our money digital. Man is smart.",0.5423
1650,@freedom2outshine670,2023-08-26T22:23:06Z,2023-08-26T22:28:16Z,0,Trumps kids became billionaires while he was president and the 99% were trying to keep a roof over their head,0.0
1651,@adrianfernandez9078,2023-08-26T21:59:00Z,2023-08-26T21:59:00Z,18,Don’t drop your arms we are with you 🎉,-0.2732
1652,@vietnamtoidau3846,2023-08-26T16:39:19Z,2023-08-26T16:39:19Z,0,"No matter what, we still vote for Trump 2024 🇺🇸🇺🇸🇺🇸",-0.2732
1653,@tombickman9292,2023-08-26T14:02:39Z,2023-08-26T14:02:39Z,0,This political persecution is something I&#39;d expect from China or Russia or Cuba...I never thought I&#39;d see it in my own country ...six years and counting...it is shameful that the USA has fallen so far so fast....may God help us and Help President Trump to victory,0.3274
1654,@Phriffo,2023-08-26T12:26:04Z,2023-08-26T12:26:03Z,1,He actually walks like Putin,0.3612
1655,@georgecalvintharcisius586,2023-08-26T12:19:48Z,2023-08-26T12:19:48Z,0,Criminal . Lock him up. Selfish monster. God save America 🇺🇸 from him,-0.296
1656,@MammalofSteel,2023-08-26T10:40:53Z,2023-08-26T10:40:53Z,0,Perp walk#2 Lol😂,0.0
1657,@drkarim-kq9md,2023-08-26T10:33:53Z,2023-08-26T10:33:53Z,1,Court to court and then jail time,0.0
1658,@JTScott1988,2023-08-26T09:58:05Z,2023-08-26T09:58:05Z,0,Thank him<br>For WHAT tho?,0.3612
1659,@Avanthe821,2023-08-26T02:29:29Z,2023-08-26T02:29:29Z,0,Trump Kiss My ....  😂,0.4215
1660,@ronmccormack9849,2023-08-26T02:18:06Z,2023-08-26T02:18:06Z,0,Donald is not a criminal  he&#39;s  real threat to the criminals,-0.6513
1661,@ronmccormack9849,2023-08-26T02:12:16Z,2023-08-26T02:12:16Z,0,Wow I never seen such trouble to get Donald the threat to all criminals put away  we do to Ron 🇨🇦 Rock on Donald you are the MAN 🇺🇸. Get REAL AGAIN. thanks,0.2163
1662,@smar5812,2023-08-26T00:20:34Z,2023-08-26T00:20:34Z,0,"😂 sheep will be fleeced and destroy America. A guy who was born with a golden spoon in his mouth, lost $400M inheritance, embezzled $2M from his charity meant for children &amp; veterans. Defrauded students in phony Trump U out of $24M bankrupted his casino, grifts 100’s of Millions to pay bills including his legal bills for getting convicted of rape, indicted 4x now with pending cases and is somehow the only one telling the truth 😂 take a special kind of idiot to believe this",-0.7845
1663,@cyrlbaman,2023-08-25T23:56:50Z,2023-08-25T23:56:50Z,0,And he’s for the people he wanted to talk to his supporters trump is awsome dude I’m setting his mugshot as my background he’s gangster,0.4404
1664,@briangeist7703,2023-08-25T23:24:45Z,2023-08-25T23:24:45Z,1,Lock him up!,0.0
1665,@JefferyWarshawsky-zs2el,2023-08-25T19:40:13Z,2023-08-25T19:40:13Z,0,I FIND IT AMAZING HOW THE DEMOCRATS THINK THEY CAN STOP DONALD TRUMP EXCEPT ALL THEY ARE DOING GIVEING DONALD TRUMP THE OVAL OFFICE,0.3818
1666,@marirosy55,2023-08-25T09:16:14Z,2023-08-25T09:16:14Z,1,Big man. Best President ☆☆☆☆☆,0.6369
1667,@mikejennings4495,2023-08-25T08:55:33Z,2023-08-25T08:55:33Z,0,International embarrassment,-0.4404
1668,@alm777,2023-08-25T08:17:35Z,2023-08-25T08:17:35Z,0,TRUMP 🇺🇲🇺🇲👍,0.0
1669,@AshuEbot-po9mg,2023-08-25T05:51:13Z,2023-08-25T05:51:13Z,0,Prisoner walking freely,-0.1531
1670,@AppRides,2023-08-25T04:06:12Z,2023-08-25T04:06:11Z,2,"My question is, is the Secret Service going to jail with him to protect him",0.3818
1671,@tonytrotter139,2023-08-25T02:51:35Z,2023-08-25T02:51:35Z,0,Trump 2024 🇺🇸🇺🇸,0.0
1672,@erikafirst817,2023-08-25T02:25:31Z,2023-08-25T02:25:30Z,2,we love you,0.6369
1673,@amonamaria2000,2023-08-25T00:29:53Z,2023-08-25T00:29:53Z,2,Love and respect to our True president.,0.8779
1674,@patrickcarter1507,2023-08-24T23:19:06Z,2023-08-24T23:19:06Z,1,Him &amp; his supporters are clowns 💯💯🤦🏾🤦🏾,0.4404
1675,@stephengibson3944,2023-08-24T22:04:53Z,2023-08-24T22:04:53Z,0,TRUMP IN 24 FJB and the Democratic party register to vote and VOTE for TRUMP IN 24,0.4019
1676,@veronicapaul8133,2023-08-24T20:46:59Z,2023-08-24T20:46:59Z,1,HE DONT LOOK LIKE HE LOVES NO ONE RIGHT NOW😂😂😂😂😂😂😂😂😂😂😂,0.1002
1677,@glock5610,2023-08-24T20:13:14Z,2023-08-24T20:13:14Z,0,As a Puerto Rican bring him in power,0.0
1678,@alrey889,2023-08-24T19:08:09Z,2023-08-24T19:08:09Z,0,Does that lady walking with Trump always use the same clothes?,0.0
1679,@dtmc4509,2023-08-24T15:55:34Z,2023-08-24T15:55:34Z,0,Trump 2024 all the way. Msm can take a flying leap no one with a brain believes you,-0.296
1680,@bgivesumoore,2023-08-24T14:36:52Z,2023-08-24T14:36:52Z,0,Speak for yourself... I don&#39;t know anybody that loves him😂,0.5719
1681,@neilharrison9144,2023-08-24T13:25:11Z,2023-08-24T13:25:10Z,1,"Hurry up back to save the world,<br>A true legend and hero .",0.8625
1682,@mckinneyman4325,2023-08-24T13:24:26Z,2023-08-24T13:24:26Z,0,What does this prove? Charles Manson was getting love letters from randoms all the way to his end as well.,0.743
1683,@winmyint5664,2023-08-24T12:45:09Z,2023-08-24T12:45:09Z,0,"Yes, most Americans are criminal supporters",0.235
1684,@Ratboy2004,2023-08-24T11:03:43Z,2023-08-24T11:03:43Z,4,Screams of &quot;we&#39;re dumb as rocks!&quot;,-0.6996
1685,@karensartain1626,2023-08-24T02:45:00Z,2023-08-24T02:45:00Z,1,love you,0.6369
1686,@jeebuscrise4482,2023-08-24T02:05:56Z,2023-08-24T02:05:56Z,0,Mob boss. RICO slobbay.,0.0
1687,@Yengore,2023-08-23T17:58:34Z,2023-08-23T17:58:34Z,2,Best arrest ever in the history of arrests. Trump 2023,-0.0258
1688,@geraldcarlson274,2023-08-23T09:52:37Z,2023-08-23T09:52:37Z,21,We all love you man,0.6369
1689,@tomcapelli4973,2023-08-23T00:16:58Z,2023-08-23T00:16:58Z,0,Yay! Cheer for the traitor! Yay!,0.8996
1690,@halboudreau4681,2023-08-22T21:13:43Z,2023-08-22T21:13:42Z,0,just a bloated gasbag......  snake oil salesman on a sinking ship,0.0
1691,@ryanbeans172,2023-08-22T16:01:46Z,2023-08-22T16:01:46Z,1,traitor,0.0
1692,@kyoung5600,2023-08-22T15:46:46Z,2023-08-22T16:06:29Z,0,"Worst president to be indicted of multiple crimes. The only good thing he did is build the Mexican wall yeah all by using taxpayers money. Horrible tariff he put on goods and rising the costs of goods plus inflation, dude, you still want him to be president? You&#39;re out of your freaking mind.",-0.7184
1693,@speechsciencecorporate255,2023-08-22T15:43:18Z,2023-08-22T15:43:17Z,3,He is the American Best for 2024.<br>We love Trump!,0.8655
1694,@florrojasc5834,2023-08-22T14:27:47Z,2023-08-22T14:27:47Z,0,❤❤❤❤,0.0
1695,@elguapo4014,2023-08-22T06:47:57Z,2023-08-22T06:47:57Z,0,"Ugh! Hate that tax payers have to pay for his security detail! 😣 hard working Americans paying taxes and him, a millionaire paid only $750 in taxes for two years, and made billions from China during his presidency! 🙅🏻‍♂️🤦🏻‍♂️<br>Oh yeah! And he rode the coat tails of Obamas economy and  still found a way to ruin it! <br>But hey… go white power right… 👍🏽😵‍💫🫠🤥🥴🤡… oh yeah! And he is Putin’s B%#+! <br><br>Remember when Reagan and the GOP were against communism !? Not no more!! they’re all about Putin now and what a great guy he is! … go GOP",-0.357
1696,@jonathandiaz4997,2023-08-22T03:01:10Z,2023-08-22T03:01:10Z,1,2 months ago 😮,0.0
1697,@camilleg.6855,2023-08-22T02:07:02Z,2023-08-22T02:07:02Z,4,"We love You, We need You to save Our Country",0.8126
1698,@michelew1L777,2023-08-21T14:36:17Z,2023-08-21T14:36:17Z,0,🙏🇺🇸💖✝️❤️🇺🇸🙏❤️🙏🇺🇸🇺🇸🇺🇸,0.0
1699,@hermanntra5317,2023-08-21T14:04:10Z,2023-08-21T14:04:10Z,0,Fgr,0.0
1700,@jacobgonzalez9818,2023-08-21T07:56:03Z,2023-08-21T07:56:03Z,0,bye traitor  trump,0.0
1701,@khoitran51,2023-08-21T03:12:13Z,2023-08-21T03:12:13Z,0,DUMP,-0.3818
1702,@user-go5gl1eo1j,2023-08-21T02:16:03Z,2023-08-21T02:16:03Z,0,Yulk he not right in head,0.0
1703,@cmamom76,2023-08-21T01:20:21Z,2023-08-21T01:20:21Z,0,Hate him with every fiber of my being and I hope karma gets him,-0.2023
1704,@user-vp3jb5ym8x,2023-08-21T00:18:26Z,2023-08-21T00:18:26Z,0,❤❤❤🎉,0.0
1705,@biolasaliu,2023-08-20T22:03:59Z,2023-08-20T22:03:59Z,0,Up Trump I love you more.     God bless American,0.8648
1706,@smbeefjerky,2023-08-20T20:04:43Z,2023-08-20T20:04:43Z,0,Walk of shame.,-0.4767
1707,@orphngv,2023-08-20T19:51:27Z,2023-08-20T19:51:27Z,0,Love my racist sex predator !,0.126
1708,@priscillaparisi1882,2023-08-20T18:39:30Z,2023-08-20T18:39:30Z,0,Prison bound 😂😂😂😂,-0.5106
1709,@carlosn4809,2023-08-20T16:26:34Z,2023-08-20T16:26:34Z,0,No more Demócratas.!!,-0.4184
1710,@carlosn4809,2023-08-20T16:24:06Z,2023-08-20T16:24:06Z,1,No More Democrats socialist.!!,-0.4184
1711,@johnvondaniken6545,2023-08-20T14:58:31Z,2023-08-20T14:58:31Z,23,Lock him uppp....,0.0
1712,@LuisSanchez-cf9tk,2023-08-20T05:05:26Z,2023-08-20T05:05:26Z,0,Lock him up Lock him up Lock him up that&#39;s all I heard and they said F#$ck you,0.0
1713,@wonchang9482,2023-08-20T05:01:48Z,2023-08-20T05:01:48Z,4,"As Korean-American, I want him back!!! ASAP!!",0.3544
1714,@johngage5391,2023-08-20T02:05:30Z,2023-08-20T02:05:30Z,0,"Na na na, na. Na na na, na. Hey, Hey, Hey. Good riddance!",0.4926
1715,@MichaelChylinski,2023-08-20T01:23:11Z,2023-08-20T01:23:11Z,0,"Get your prison wallet ready! Knee pads will help too, all the thoughts and prayers you can swallow.",0.2942
1716,@godgiven316,2023-08-19T23:48:38Z,2023-08-19T23:48:38Z,0,Criminal,-0.5267
1717,@dieseldog00,2023-08-19T22:46:54Z,2023-08-19T22:46:54Z,0,"The orange-headed narcissist scumbag will meet his nemesis prosecutors, Fani Willis and Judge Chutkan, very soon.",-0.6369
1718,@RomanCamacho-ty9qn,2023-08-19T13:38:34Z,2023-08-19T13:38:34Z,0,"THANK YOU FOR WHAT?<br>FOR ALMOST GETTING UNITED STATES OF AMERICA IN CIVIL UNREST?<br>Y&#39;ALL DON&#39;T EVEN KNOW,........",0.8198
1719,@holyalmightycreatorgroup2015,2023-08-19T12:06:40Z,2023-08-19T12:06:40Z,0,help !!!!,0.5951
1720,@holyalmightycreatorgroup2015,2023-08-19T12:06:32Z,2023-08-19T12:06:32Z,0,hi po..,0.0
1721,@davidgsebastian5490,2023-08-19T05:07:59Z,2023-08-19T05:07:59Z,0,All 3 of them,0.0
1722,@helloenglish6414,2023-08-19T03:39:59Z,2023-08-19T03:39:59Z,0,"He knows where he is going, what he&#39;s talking about, not like current prezident 😅",-0.2755
1723,@tesslowe9148,2023-08-18T23:49:59Z,2023-08-18T23:49:59Z,0,Lock the orange cult leader up!,0.0
1724,@gary40rochy,2023-08-18T20:23:50Z,2023-08-18T20:23:50Z,2,Lock him up,0.0
1725,@jacoleneiu3856,2023-08-18T16:48:11Z,2023-08-18T16:48:11Z,0,Save America 🇺🇸 <br>Trump 2024,0.4939
1726,@dustinminor6479,2023-08-18T16:43:32Z,2023-08-18T16:43:32Z,0,"This is cult like, loving a President is odd.",0.6249
1727,@kangarookongress3888,2023-08-18T12:19:46Z,2023-08-18T12:20:42Z,0,All this time we thought that Kamala Harris&#39; alias was Bob Peters. Now we find out it was Joe Biden. How long has he been doing this? It explains all the gblt stuff in his administration. It fits right in with Berry and Mike as well.,0.2732
1728,@sunshine00000,2023-08-18T01:16:17Z,2023-08-18T01:16:17Z,1,Praying for Trump.,0.3612
1729,@catherinewhitman8333,2023-08-17T23:15:42Z,2023-08-17T23:15:42Z,0,The cult IS PRETTY CRAZY TODAY!😅,0.2714
1730,@user-cy8ln2ul6d,2023-08-17T23:06:50Z,2023-08-17T23:06:50Z,0,Doanal aku al Ghazali aku tersesat di senobayan harus sama ajudan sama polisi yang banyak Donald,0.0
1731,@naomirivera2418,2023-08-17T21:21:40Z,2023-08-17T21:21:40Z,1,Lock him up and throw away the keys. 👍,0.0
1732,@rosendogonzalez9475,2023-08-17T20:43:47Z,2023-08-17T20:43:47Z,1,Lock him up,0.0
1733,@user-ln2gs4ic9t,2023-08-17T20:34:24Z,2023-08-17T20:34:24Z,2,We love trump,0.6369
1734,@enoghe9474,2023-08-17T20:30:32Z,2023-08-17T20:30:32Z,0,"Trump should come back to save the world form inflation, war in Russia &amp; Ukraine and crumpling state of economy everywhere.",-0.1779
1735,@jonnyb_good395,2023-08-17T13:49:12Z,2023-08-17T13:49:12Z,0,Trump 2024🇺🇲!!!! Time to take out the trash....,0.0
1736,@thekomaenetja6852,2023-08-17T09:46:32Z,2023-08-17T09:46:32Z,0,how many are they? cant see them,0.0
1737,@mabelle8081,2023-08-17T07:13:08Z,2023-08-17T07:13:08Z,266,The real president,0.0
1738,@julieholien3681,2023-08-17T06:01:32Z,2023-08-17T06:01:32Z,1,"Sicko, what a disgrace to himanity",-0.4939
1739,@bamfordsteele555,2023-08-17T05:40:42Z,2023-08-17T05:40:42Z,0,Can&#39;t wait to see him in an orange jumpsuit! 😂,0.0
1740,@michaelsingley2727,2023-08-17T04:24:35Z,2023-08-17T04:24:35Z,3,Love him and his family..👍👏🏻👏🏻❤️,0.6369
1741,@AngelaEvans_,2023-08-17T03:56:11Z,2023-08-17T03:56:11Z,0,“You got this” 😂 No he don’t got this LOL,0.4527
1742,@charinarivera8405,2023-08-17T02:23:27Z,2023-08-17T02:23:27Z,0,Lol He’s well done.,0.5994
1743,@Nolaguy68,2023-08-17T02:17:48Z,2023-08-17T02:17:48Z,0,"Just think all the women he’ll get when he’s in prison, Can Prisoners have more then one wife.",-0.765
1744,@jamessteffany9228,2023-08-16T22:25:21Z,2023-08-16T22:25:21Z,0,Thank you!! We love you!! Jack Smith and fawney Willis for prosecuting the fascist  racist maga criminal!! LOCK HIM UP!! MAKE AMERICA  BETTER THAN  GREAT AGAIN!! 😅,0.7457
1745,@garyjones451,2023-08-16T21:46:18Z,2023-08-16T21:46:18Z,0,"Awful, sad disgusting! I&#39;m ashamed to be an American!",-0.9214
1746,@ernestsill2853,2023-08-16T20:09:26Z,2023-08-16T20:09:26Z,1,"Trump probably saying you don’t love me, you should be in jail for me right now.",0.6369
1747,@guadalupesalinas-pb9tr,2023-08-16T20:06:03Z,2023-08-16T20:06:03Z,0,You going to jail Amigo,0.0
1748,@demenagementspeedy,2023-08-16T18:58:56Z,2023-08-16T18:58:56Z,0,Chicken 🐔🐔🐔,0.0
1749,@saadashraf8165,2023-08-16T17:49:13Z,2023-08-16T17:49:13Z,0,As a Libyan<br>Bring him to the presidency he is much better for America and the world stability,0.4404
1750,@melissatercero3645,2023-08-16T17:42:31Z,2023-08-16T17:42:31Z,0,"Well, time to throw a party now that Trump has to go to jail Trump has to go to jail 😂😂😂😂",0.5859
1751,@whemohguy7020,2023-08-16T13:32:32Z,2023-08-16T13:32:32Z,0,MAGA,0.0
1752,@MrAndrewFarrow,2023-08-16T12:34:49Z,2023-08-16T12:34:49Z,0,"That lady walking next to him; look out, he’ll grab your pussy.",0.0
1753,@MrAndrewFarrow,2023-08-16T12:34:07Z,2023-08-16T12:34:07Z,2,Lock him up!,0.0
1754,@laylabono4035,2023-08-16T03:11:37Z,2023-08-16T03:11:37Z,0,Jack Smith 👍,0.0
1755,@aliibrahim4149,2023-08-16T01:29:42Z,2023-08-16T01:29:42Z,0,Trump<br>👍🏿👏🏿✌🏿👋🏿👌🏿💪🏿,0.0
1756,@navneetdeb3042,2023-08-16T01:28:56Z,2023-08-16T01:28:56Z,6,He is the best,0.6369
1757,@rockinshoes1,2023-08-15T22:20:46Z,2023-08-15T22:20:46Z,0,Thank you Mr president for leading the smartest and biggest and best most famous criminal organization in the world 😂😂😂,0.7918
1758,@paulorganisation1,2023-08-15T22:00:28Z,2023-08-15T22:00:28Z,1,Eric the tough guy😂 stop shooting your chest out.,-0.4019
1759,@user-he7xu9ez7k,2023-08-15T20:39:35Z,2023-08-15T20:39:35Z,0,"He’s hated by the Left, because he stands in their way of taking away OUR God given freedoms. Fact.",-0.2263
1760,@StanleyDarius,2023-08-15T19:23:35Z,2023-08-15T19:23:35Z,0,❤ Donald Trump ❤ a very brave man  ; and our JESUS is with him ..!,0.6105
1761,@Randy58-zn4ez,2023-08-15T19:08:45Z,2023-08-15T19:08:45Z,0,Never forget Trump is a convicted rapist. Still can not believe that some Americans support a rapist for president.,-0.8143
1762,@user-hm6qv7mk1c,2023-08-15T19:02:37Z,2023-08-15T19:02:37Z,0,The treasonous bastard that sacked the WH.😂😂😂,-0.802
1763,@user-hm6qv7mk1c,2023-08-15T19:01:11Z,2023-08-15T19:01:11Z,0,Fkng grifter.! Lock him up.!!!,0.0
1764,@mohamedmohamedoptional4887,2023-08-15T17:35:02Z,2023-08-15T17:35:02Z,0,him not sop me not right now work,0.0
1765,@doc4lady,2023-08-15T12:09:11Z,2023-08-15T12:09:11Z,0,More  waste of tax payers  money  all  for the  sake of  diversion  from  hunter  Biden  and  the fathers involvement in payoff from foreign countries,-0.4754
1766,@markcooney2684,2023-08-15T07:14:24Z,2023-08-15T07:14:24Z,0,It&#39;s disgusting what this man is going through this country is going to hell fast he needs to be in the White house,-0.8402
1767,@devonpaige2,2023-08-15T06:35:43Z,2023-08-15T06:35:43Z,0,Cant wait to watch all this in a documentary. Look back in history. Free Trump. He doesnt deserve this. What about Bidens crimes. Unfair.,0.0516
1768,@cristian5693,2023-08-15T02:00:29Z,2023-08-15T02:00:29Z,0,He is belongs Prison,-0.5106
1769,@deansmiley8221,2023-08-15T01:40:15Z,2023-08-15T01:40:15Z,7,The GOAT!,0.0
1770,@cowboykelly6590,2023-08-14T23:24:08Z,2023-08-14T23:24:08Z,0,A batch of TREASONOUS SLITHERING SNAKES  ! That includes Anyone who votes republican ! 😡💙,-0.7199
1771,@azamataytbayev1262,2023-08-14T17:14:25Z,2023-08-14T17:14:25Z,1,Мистер  Трамп  желаю вам  Победы  ❤❤❤,0.0
1772,@barneyruble756,2023-08-14T15:55:08Z,2023-08-14T15:55:08Z,0,"Wow just think , in under 1 year he’ll be in jail probably something that should’ve happened a long time ago",0.5859
1773,@the-un8gq,2023-08-14T12:37:37Z,2023-08-14T12:37:37Z,0,asian support mr trump,0.4019
1774,@RiverratGoRVing,2023-08-14T06:12:11Z,2023-08-14T06:12:11Z,0,What else would you have expected from a Grifter.,0.0
1775,@bigboiron,2023-08-14T03:41:04Z,2023-08-14T03:41:04Z,0,"We love you, I will write you in jail😆😆🤣🤣🤣🤣",0.6369
1776,@bigboiron,2023-08-14T03:39:24Z,2023-08-14T03:39:24Z,0,Don’t drop the soap😆😆,-0.2732
1777,@Felipe-db6gf,2023-08-13T21:28:12Z,2023-08-13T21:28:12Z,1,TRAITOR!!!,0.0
1778,@Tony02062,2023-08-13T20:58:14Z,2023-08-13T20:58:14Z,0,Lock him up,0.0
1779,@delroygreen945,2023-08-13T19:15:51Z,2023-08-13T19:15:51Z,0,Big kids 😅,0.0
1780,@DamageLLC,2023-08-13T18:18:13Z,2023-08-13T18:18:44Z,0,"Wow! That sounded like 4 or 5 people 😝 This idiot almost destroyed our democracy, like he almost destroyed our party! So no thank you!",0.5079
1781,@catherinehamilton3709,2023-08-13T07:15:46Z,2023-08-13T07:15:46Z,8,Bravest man in the world!,0.5562
